"Initial","Final","Matrix element (a.u.)","Matrix error","Matrix element (a.u.)","Wavelength (nm)","Wavelength error","Wavelength (nm)","Transition rate (s-1)","Transition rate error","Transition rate (s-1)","Branching ratio","Branching ratio error","Branching ratio","Reference","DOI","Reference 2","DOI 2"
"9d5/2","6f5/2","0.9804907","0.0244516","0.980(24)","6177.0750","0.2290","6177.1(2)","1377.3820","68.698819","1.377(69)E+03","0.003002337062649597","0.0003459594208268712","0.00300(35)","","","",""
"9d5/2","6f7/2","4.3848828","0.1093530","4.38(11)","6177.0750","0.2290","6177.1(2)","27547.5775","1374.001481","2.75(14)E+04","0.06004660669527609","0.006844849452087322","0.0600(68)","","","",""
"9d5/2","7f5/2","2.8242829","0.0692751","2.824(69)","12387.5950","0.9208","12387.6(9)","1417.0052","69.514420","1.417(70)E+03","0.003088705598817898","0.0003548248859821899","0.00309(35)","","","",""
"9d5/2","7f7/2","12.6305690","0.3098090","12.63(31)","12387.5950","0.9208","12387.6(9)","28340.0686","1390.293506","2.83(14)E+04","0.06177403270390859","0.007020137510369581","0.0618(70)","","","",""
"9d5/2","8f5/2","14.9797000","0.3036980","14.98(30)","35630.4016","7.6177","35630(8)","1675.1748","67.933388","1.675(68)E+03","0.0036514486122905965","0.00040722712467235303","0.00365(41)","","","",""
"9d5/2","8f7/2","66.9912340","1.3581590","67.0(14)","35630.4016","7.6177","35630(8)","33503.4755","1358.647589","3.35(14)E+04","0.07302892653656248","0.008069466715823292","0.0730(81)","","","",""
"10d3/2","4p1/2","0.1867970","0.0167013","0.187(17)","479.2381","0.0000","479.2381","160580.6449","28714.653073","1.61(29)E+05","0.4611553210479303","0.04574244577309578","0.461(46)","","","",""
"10d3/2","4p3/2","0.0850387","0.0074701","0.0850(75)","480.5672","0.0000","480.5672","33004.8874","5798.531944","3.30(58)E+04","0.09478339960716683","0.017052969674372982","0.095(17)","","","",""
"10d3/2","5p1/2","0.2021765","0.0326901","0.202(33)","1092.8651","0.0006","1092.8651(6)","15862.4015","5129.611914","1.59(51)E+04","0.045553627366639614","0.014577363473250829","0.046(15)","","","",""
"10d3/2","5p3/2","0.0937278","0.0146387","0.094(15)","1095.1100","0.0006","1095.1100(6)","3388.2148","1058.363893","3.4(11)E+03","0.009730271501059122","0.0031232280216343822","0.0097(31)","","","",""
"10d3/2","6p1/2","0.1580917","0.0559246","0.158(56)","2060.8479","0.0212","2060.85(2)","1446.3975","1023.320038","1.4(10)E+03","0.00415376278950299","0.002948137420059005","0.0042(29)","","","",""
"10d3/2","6p3/2","0.0768348","0.0250624","0.077(25)","2064.4386","0.0213","2064.44(2)","339.8735","221.723637","3.4(22)E+02","0.0009760483506954466","0.0006416075101101852","0.00098(64)","","","",""
"10d3/2","7p1/2","0.0044217","0.0826213","0.004(83)","3594.8699","0.0775","3594.87(8)","0.2132","7.966527","2(80)E-01","6.121957900124102e-07","2.2878311167049105e-05","0.000001(23)","","","",""
"10d3/2","7p3/2","0.0088093","0.0410438","0.009(41)","3600.6948","0.0778","3600.69(8)","0.8420","7.846344","8(78)E-01","2.4181610505341084e-06","2.25340224034547e-05","0.000002(23)","","","",""
"10d3/2","8p1/2","0.4634439","0.1494129","0.46(15)","6156.8704","0.2275","6156.9(2)","466.1456","300.567864","4.7(30)E+02","0.00133867651607858","0.0008696254558473024","0.00134(87)","","","",""
"10d3/2","8p3/2","0.1880670","0.0672139","0.188(67)","6167.0083","0.2282","6167.0(2)","76.3851","54.599092","7.6(55)E+01","0.00021936278233313473","0.00015788797334600083","0.00022(16)","","","",""
"10d3/2","9p1/2","1.8861888","0.2505868","1.89(25)","10971.6637","0.0371","10971.66(4)","1364.4580","362.546070","1.36(36)E+03","0.0039184490411011815","0.0010901573569769758","0.0039(11)","","","",""
"10d3/2","9p3/2","0.8063125","0.1128493","0.81(11)","10992.4464","0.0372","10992.45(4)","247.9311","69.399525","2.48(69)E+02","0.0007120082955728429","0.00020830989328764134","0.00071(21)","","","",""
"10d3/2","10p1/2","8.2967459","0.3992600","8.30(40)","22654.6132","0.1581","22654.6(2)","2998.8375","288.623015","3.00(29)E+03","0.008612058395329471","0.0011048374302680005","0.0086(11)","","","",""
"10d3/2","10p3/2","3.6252100","0.1811259","3.63(18)","22714.7177","0.1589","22714.7(2)","568.0043","56.758253","5.68(57)E+02","0.001631194131568796","0.00021459505972289066","0.00163(21)","","","",""
"10d3/2","11p1/2","130.9066200","1.0311300","130.9(10)","86847.8486","2.3235","86848(2)","13251.1430","208.756874","1.325(21)E+04","0.03805461799749514","0.0033140240259887967","0.0381(33)","","","",""
"10d3/2","11p3/2","58.7227720","0.4554510","58.72(46)","87478.8083","2.3574","87479(2)","2609.2268","40.474626","2.609(40)E+03","0.007493174812694009","0.000652882755410522","0.00749(65)","","","",""
"10d3/2","4f5/2","0.3927738","0.0106918","0.393(11)","1747.0936","0.0153","1747.09(2)","14653.5827","797.778233","1.465(80)E+04","0.04208214294952343","0.0042227499780136644","0.0421(42)","","","",""
"10d3/2","5f5/2","1.0418693","0.0266060","1.042(27)","3081.7479","0.0570","3081.75(6)","18786.3534","959.486980","1.879(96)E+04","0.053950629267893055","0.0053085133057252645","0.0540(53)","","","",""
"10d3/2","6f5/2","2.3506364","0.0572412","2.351(57)","5267.3945","0.1665","5267.4(2)","19150.9658","932.706004","1.915(93)E+04","0.054997722762914154","0.005350838397530685","0.0550(54)","","","",""
"10d3/2","7f5/2","5.3599640","0.1269164","5.36(13)","9200.9711","0.5080","9201.0(5)","18682.2879","884.745952","1.868(88)E+04","0.05365177402706542","0.0051897522898999415","0.0537(52)","","","",""
"10d3/2","8f5/2","14.5012390","0.3423810","14.50(34)","17849.4357","1.9117","17849(2)","18730.2711","884.481305","1.873(88)E+04","0.05378957201821885","0.00519972989486636","0.0538(52)","","","",""
"10d3/2","9f5/2","74.0665560","1.4453510","74.1(14)","50170.1269","15.1033","50170(20)","22004.7287","859.040096","2.200(86)E+04","0.06319315598237693","0.005889551761483867","0.0632(59)","","","",""
"10d5/2","4p3/2","0.2554092","0.0223269","0.255(22)","480.5682","0.0000","480.5682","198483.2909","34701.307459","1.98(35)E+05","0.5606985486302585","0.044404979354560545","0.561(44)","","","",""
"10d5/2","5p3/2","0.2817899","0.0437901","0.282(44)","1095.1155","0.0006","1095.1155(6)","20416.7721","6345.525449","2.04(63)E+04","0.0576756583179115","0.017817628518283894","0.058(18)","","","",""
"10d5/2","6p3/2","0.2315763","0.0750130","0.232(75)","2064.4583","0.0213","2064.46(2)","2058.1921","1333.393492","2.1(13)E+03","0.0058142190661002605","0.0037895499048306975","0.0058(38)","","","",""
"10d5/2","7p3/2","0.0282349","0.1229109","0.03(12)","3600.7547","0.0778","3600.75(8)","5.7664","50.204438","6(50)","1.628971364027169e-05","0.0001418303297046424","0.00002(14)","","","",""
"10d5/2","8p3/2","0.5611297","0.2014157","0.56(20)","6167.1840","0.2282","6167.2(2)","453.2960","325.418263","4.5(33)E+02","0.001280522863274461","0.0009269729126693999","0.00128(93)","","","",""
"10d5/2","9p3/2","2.4134157","0.3385585","2.41(34)","10993.0047","0.0372","10993.00(4)","1480.5773","415.396340","1.48(42)E+03","0.004182505891400763","0.0012410152016753481","0.0042(12)","","","",""
"10d5/2","10p3/2","10.8647290","0.5453640","10.86(55)","22717.1017","0.1590","22717.1(2)","3400.1266","341.344305","3.40(34)E+03","0.009605070747600713","0.0013538557131666721","0.0096(14)","","","",""
"10d5/2","11p3/2","176.1900800","1.3644400","176.2(14)","87514.1773","2.3593","87514(2)","15640.2510","242.243775","1.564(24)E+04","0.04418238936723847","0.004462495728352779","0.0442(45)","","","",""
"10d5/2","4f5/2","0.1050086","0.0028390","0.1050(28)","1747.1077","0.0153","1747.11(2)","698.2433","37.755248","6.98(38)E+02","0.001972478332723122","0.00022398589855704548","0.00197(22)","","","",""
"10d5/2","4f7/2","0.4696109","0.0126978","0.470(13)","1747.1077","0.0153","1747.11(2)","13964.7563","755.185638","1.396(76)E+04","0.03944925825045222","0.004441562324695109","0.0394(44)","","","",""
"10d5/2","5f5/2","0.2785372","0.0070634","0.2785(71)","3081.7917","0.0570","3081.79(6)","895.1022","45.397659","8.95(45)E+02","0.0025285880870401694","0.0002831785776312983","0.00253(28)","","","",""
"10d5/2","5f7/2","1.2456538","0.0315897","1.246(32)","3081.7917","0.0570","3081.79(6)","17901.9735","907.986331","1.790(91)E+04","0.05057156468202257","0.005607509085414232","0.0506(56)","","","",""
"10d5/2","6f5/2","0.6284167","0.0151955","0.628(15)","5267.5227","0.1665","5267.5(2)","912.4146","44.125572","9.12(44)E+02","0.002577494320112207","0.0002859672208947721","0.00258(29)","","","",""
"10d5/2","6f7/2","2.8103613","0.0679572","2.810(68)","5267.5227","0.1665","5267.5(2)","18248.2455","882.521440","1.825(88)E+04","0.05154975364496079","0.00566587596456564","0.0515(57)","","","",""
"10d5/2","7f5/2","1.4329192","0.0336972","1.433(34)","9201.3622","0.5080","9201.4(5)","890.0268","41.860834","8.90(42)E+02","0.002514250555000859","0.00027752185747048397","0.00251(28)","","","",""
"10d5/2","7f7/2","6.4082040","0.1506992","6.41(15)","9201.3622","0.5080","9201.4(5)","17800.5052","837.220079","1.780(84)E+04","0.05028492517687102","0.005502080771139367","0.0503(55)","","","",""
"10d5/2","8f5/2","3.8767915","0.0909756","3.877(91)","17850.9078","1.9121","17851(2)","892.2366","41.876723","8.92(42)E+02","0.002520493058622959","0.000278105230348898","0.00252(28)","","","",""
"10d5/2","8f7/2","17.3375310","0.4068530","17.34(41)","17850.9078","1.9121","17851(2)","17844.7159","837.529446","1.784(84)E+04","0.05040981664507341","0.005513687901920643","0.0504(55)","","","",""
"10d5/2","9f5/2","19.8027500","0.3859350","19.80(39)","50181.7583","15.1103","50180(20)","1047.9232","40.856833","1.048(41)E+03","0.00296029452674032","0.0003173697995496667","0.00296(32)","","","",""
"10d5/2","9f7/2","88.5605810","1.7258950","88.6(17)","50181.7583","15.1103","50180(20)","20958.4590","817.108754","2.096(82)E+04","0.05920587812295522","0.00629997599736821","0.0592(63)","","","",""
"11d3/2","4p1/2","0.1630485","0.0140594","0.163(14)","474.5667","0.0000","474.5667","125993.7791","21728.466542","1.26(22)E+05","0.4621363564853373","0.044189455749700776","0.462(44)","","","",""
"11d3/2","4p3/2","0.0741880","0.0062875","0.0742(63)","475.8700","0.0000","475.8700","25870.7882","4385.145335","2.59(44)E+04","0.0948922390974393","0.016482084742890306","0.095(16)","","","",""
"11d3/2","5p1/2","0.1809394","0.0271580","0.181(27)","1068.8721","0.0006","1068.8721(6)","13579.8950","4076.533777","1.36(41)E+04","0.04981010355996703","0.014778348925685794","0.050(15)","","","",""
"11d3/2","5p3/2","0.0836757","0.0121584","0.084(12)","1071.0193","0.0006","1071.0193(6)","2886.7826","838.921153","2.89(84)E+03","0.010588516312249666","0.0031686973800256176","0.0106(32)","","","",""
"11d3/2","6p1/2","0.1570221","0.0455119","0.157(46)","1977.1565","0.0195","1977.16(2)","1615.8674","936.698666","1.62(94)E+03","0.005926888450267672","0.0034505772729284145","0.0059(35)","","","",""
"11d3/2","6p3/2","0.0751924","0.0203882","0.075(20)","1980.4614","0.0196","1980.46(2)","368.6855","199.936011","3.7(20)E+02","0.0013523126820616808","0.0007409125189175228","0.00135(74)","","","",""
"11d3/2","7p1/2","0.0613804","0.0721973","0.061(72)","3347.6854","0.0672","3347.69(7)","50.8666","119.661395","5(12)E+01","0.00018657517411818886","0.00043910094568438735","0.00019(44)","","","",""
"11d3/2","7p3/2","0.0358297","0.0323784","0.036(32)","3352.7362","0.0674","3352.74(7)","17.2542","31.184424","1.7(31)E+01","6.328729754421798e-05","0.00011449563638620095","0.00006(11)","","","",""
"11d3/2","8p1/2","0.1838819","0.1129272","0.18(11)","5465.6800","0.1793","5465.7(2)","104.8945","128.837486","1.0(13)E+02","0.0003847456344279155","0.0004734634828311183","0.00038(47)","","","",""
"11d3/2","8p3/2","0.0682834","0.0507486","0.068(51)","5473.6680","0.1798","5473.7(2)","14.4013","21.406278","1.4(21)E+01","5.2823026029780286e-05","7.86349358661036e-05","0.000053(79)","","","",""
"11d3/2","9p1/2","0.8031031","0.1793574","0.80(18)","8953.8701","0.0247","8953.87(2)","455.1112","203.280417","4.6(20)E+02","0.0016693161071547429","0.000757161158655263","0.00167(76)","","","",""
"11d3/2","9p3/2","0.3349389","0.0806249","0.335(81)","8967.7067","0.0248","8967.71(2)","78.7942","37.933936","7.9(38)E+01","0.00028901164844617137","0.0001411526192031772","0.00029(14)","","","",""
"11d3/2","10p1/2","2.6197572","0.2937758","2.62(29)","15460.5409","0.0736","15460.54(7)","940.7091","210.979529","9.4(21)E+02","0.0034504551069101702","0.0008226572176963814","0.00345(82)","","","",""
"11d3/2","10p3/2","1.1259583","0.1325418","1.13(13)","15488.5099","0.0739","15488.51(7)","172.8315","40.689614","1.73(41)E+02","0.0006339340029586669","0.00015816321689864548","0.00063(16)","","","",""
"11d3/2","11p1/2","10.5450100","0.4739750","10.55(47)","31197.2961","0.2998","31197.3(3)","1855.0279","166.758854","1.86(17)E+03","0.006804112371058937","0.000829493458417738","0.00680(83)","","","",""
"11d3/2","11p3/2","4.6122750","0.2126218","4.61(21)","31278.3362","0.3014","31278.3(3)","352.1330","32.466045","3.52(32)E+02","0.0012915993124277103","0.00016012447611862544","0.00129(16)","","","",""
"11d3/2","12p1/2","159.6271400","1.2575000","159.6(13)","117879.9063","4.2807","117880(4)","7879.5503","124.148956","7.88(12)E+03","0.0289016387370951","0.0024395524125120998","0.0289(24)","","","",""
"11d3/2","12p3/2","71.6062240","0.5566660","71.61(56)","118731.4260","4.3427","118731(4)","1551.7145","24.126623","1.552(24)E+03","0.005691579985778038","0.00048059139299218637","0.00569(48)","","","",""
"11d3/2","4f5/2","0.3173873","0.0084943","0.3174(85)","1686.5714","0.0142","1686.57(1)","10635.8494","569.298806","1.064(57)E+04","0.039011550494119814","0.0038088703508161","0.0390(38)","","","",""
"11d3/2","5f5/2","0.8042338","0.0201672","0.804(20)","2898.2916","0.0504","2898.29(5)","13456.9222","674.899735","1.346(67)E+04","0.04935904816930012","0.004723515720155746","0.0494(47)","","","",""
"11d3/2","6f5/2","1.6898320","0.0402530","1.690(40)","4753.1488","0.1356","4753.1(1)","13469.4589","641.705215","1.347(64)E+04","0.04940503174838555","0.0046703799897893266","0.0494(47)","","","",""
"11d3/2","7f5/2","3.4189758","0.0784987","3.419(78)","7738.5096","0.3593","7738.5(4)","12776.9559","586.713159","1.278(59)E+04","0.04686497940274765","0.004396804274949122","0.0469(44)","","","",""
"11d3/2","8f5/2","7.3142960","0.1652955","7.31(17)","13060.9942","1.0236","13061(1)","12162.5229","549.728231","1.216(55)E+04","0.04461128198309905","0.004173380366896009","0.0446(42)","","","",""
"11d3/2","9f5/2","18.9856580","0.4335810","18.99(43)","24708.5320","3.6633","24709(4)","12103.6900","552.857199","1.210(55)E+04","0.04439548718567538","0.004162787060326977","0.0444(42)","","","",""
"11d3/2","10f5/2","94.4388590","1.7914650","94.4(18)","68204.2171","27.9128","68200(30)","14238.8559","540.492878","1.424(54)E+04","0.05222712602540022","0.004723979434711125","0.0522(47)","","","",""
"11d5/2","4p3/2","0.2228038","0.0187915","0.223(19)","475.8708","0.0000","475.8708","155558.6594","26239.952361","1.56(26)E+05","0.56126317490936","0.04295171251299297","0.561(43)","","","",""
"11d5/2","5p3/2","0.2515154","0.0363685","0.252(36)","1071.0232","0.0006","1071.0232(6)","17387.9592","5028.511121","1.74(50)E+04","0.06273659854148912","0.018017820376867177","0.063(18)","","","",""
"11d5/2","6p3/2","0.2264195","0.0610169","0.226(61)","1980.4745","0.0196","1980.47(2)","2228.6197","1201.163921","2.2(12)E+03","0.008040967877131693","0.004368562318534362","0.0080(44)","","","",""
"11d5/2","7p3/2","0.1088574","0.0969440","0.109(97)","3352.7737","0.0675","3352.77(7)","106.1743","189.109007","1.1(19)E+02","0.00038308186773945545","0.0006830573738010315","0.00038(68)","","","",""
"11d5/2","8p3/2","0.2026525","0.1520211","0.20(15)","5473.7680","0.1798","5473.8(2)","84.5592","126.865263","8(13)E+01","0.0003050936563600971","0.0004585455739604031","0.00031(46)","","","",""
"11d5/2","9p3/2","1.0011960","0.2416791","1.00(24)","8967.9753","0.0248","8967.98(2)","469.3222","226.579726","4.7(23)E+02","0.0016933370820009102","0.0008323757182008764","0.00169(83)","","","",""
"11d5/2","10p3/2","3.3715129","0.3977855","3.37(40)","15489.3112","0.0739","15489.31(7)","1032.9264","243.738150","1.03(24)E+03","0.003726848575954887","0.0009473001469754681","0.00373(95)","","","",""
"11d5/2","11p3/2","13.8245590","0.6321060","13.82(63)","31281.6042","0.3014","31281.6(3)","2108.3931","192.805857","2.11(19)E+03","0.007607184265655655","0.0010085753045376877","0.0076(10)","","","",""
"11d5/2","12p3/2","214.8445300","1.6679700","214.8(17)","118778.5291","4.3462","118779(4)","9301.4537","144.429402","9.30(14)E+03","0.03356009537406566","0.0032826516525592676","0.0336(33)","","","",""
"11d5/2","4f5/2","0.0848528","0.0022553","0.0849(23)","1686.5809","0.0142","1686.58(1)","506.7886","26.939841","5.07(27)E+02","0.0018285178427547566","0.00020161939743643917","0.00183(20)","","","",""
"11d5/2","4f7/2","0.3794720","0.0100868","0.379(10)","1686.5809","0.0142","1686.58(1)","10135.7050","538.837337","1.014(54)E+04","0.03657011443093368","0.003999740724961753","0.0366(40)","","","",""
"11d5/2","5f5/2","0.2150041","0.0053531","0.2150(54)","2898.3196","0.0504","2898.32(5)","641.1663","31.927106","6.41(32)E+02","0.002313359183476519","0.0002514099570520719","0.00231(25)","","","",""
"11d5/2","5f7/2","0.9615256","0.0239408","0.962(24)","2898.3196","0.0504","2898.32(5)","12823.2743","638.567737","1.282(64)E+04","0.04626699446018839","0.004981606687980034","0.0463(50)","","","",""
"11d5/2","6f5/2","0.4517513","0.0106830","0.452(11)","4753.2242","0.1356","4753.2(1)","641.7265","30.351104","6.42(30)E+02","0.0023153802524346393","0.0002490431778770312","0.00232(25)","","","",""
"11d5/2","6f7/2","2.0202907","0.0477764","2.020(48)","4753.2242","0.1356","4753.2(1)","12834.4977","607.028581","1.283(61)E+04","0.04630748900097285","0.004938314478997147","0.0463(49)","","","",""
"11d5/2","7f5/2","0.9140010","0.0208327","0.914(21)","7738.7096","0.3594","7738.7(4)","608.7006","27.748190","6.09(28)E+02","0.002196221341403165","0.00023461186344052705","0.00220(23)","","","",""
"11d5/2","7f7/2","4.0875338","0.0931668","4.088(93)","7738.7096","0.3594","7738.7(4)","12173.9951","554.964200","1.217(55)E+04","0.043924363749295085","0.004656440542404497","0.0439(47)","","","",""
"11d5/2","8f5/2","1.9553414","0.0438775","1.955(44)","13061.5640","1.0237","13062(1)","579.3963","26.003448","5.79(26)E+02","0.0020904898242336467","0.00022269845991639253","0.00209(22)","","","",""
"11d5/2","8f7/2","8.7445475","0.1962251","8.74(20)","13061.5640","1.0237","13062(1)","11587.9121","520.065885","1.159(52)E+04","0.04180974791457303","0.004422449793801163","0.0418(44)","","","",""
"11d5/2","9f5/2","5.0755645","0.1151939","5.08(12)","24710.5713","3.6639","24711(4)","576.5492","26.171727","5.77(26)E+02","0.0020802175649410042","0.00022205481932716838","0.00208(22)","","","",""
"11d5/2","9f7/2","22.6986080","0.5151560","22.70(52)","24710.5713","3.6639","24711(4)","11530.9782","523.427500","1.153(52)E+04","0.041604327499060734","0.004409227539614068","0.0416(44)","","","",""
"11d5/2","10f5/2","25.2489430","0.4784380","25.25(48)","68219.7577","27.9255","68220(30)","678.0660","25.710605","6.78(26)E+02","0.0024464948171391545","0.00025393375602323796","0.00245(25)","","","",""
"11d5/2","10f7/2","112.9167100","2.1395300","112.9(21)","68219.7577","27.9255","68220(30)","13561.3202","514.185760","1.356(51)E+04","0.04892989996883609","0.0050470408034738005","0.0489(50)","","","",""
