"Initial","Final","Matrix element (a.u.)","Matrix error","Matrix element (a.u.)","Wavelength (nm)","Wavelength error","Wavelength (nm)","Transition rate (s-1)","Transition rate error","Transition rate (s-1)","Branching ratio","Branching ratio error","Branching ratio","Reference","DOI","Reference 2","DOI 2"
"14p3/2","5d3/2","0.0350908","0.0024860","0.0351(25)","628.9345","0.0001","628.9345(1)","2507.1340","355.234708","2.51(36)E+03","0.010327711642936497","0.0014680945178379068","0.0103(15)","","","",""
"14p3/2","5d5/2","0.1086327","0.0069497","0.1086(69)","632.8184","0.0001","632.8184(1)","23587.9977","3018.050878","2.36(30)E+04","0.09716674169491987","0.011387630925192523","0.097(11)","","","",""
"14p3/2","6d3/2","0.1076108","0.0024442","0.1076(24)","1280.3537","0.0005","1280.3537(5)","2794.6614","126.952151","2.79(13)E+03","0.011512131767221606","0.0005826687183779668","0.01151(58)","","","",""
"14p3/2","6d5/2","0.3336670","0.0068041","0.3337(68)","1287.4194","0.0005","1287.4194(5)","26428.5725","1077.856968","2.64(11)E+04","0.1088680060872441","0.0046785438453947744","0.1089(47)","","","",""
"14p3/2","7d3/2","0.2428579","0.0078427","0.2429(78)","2298.1486","0.0016","2298.149(2)","2461.3733","158.972079","2.46(16)E+03","0.010139208464530114","0.0006901002123065912","0.01014(69)","","","",""
"14p3/2","7d5/2","0.7502001","0.0216695","0.750(22)","2309.2608","0.0016","2309.261(2)","23149.5517","1337.347756","2.31(13)E+04","0.09536063779877244","0.005433472435777142","0.0954(54)","","","",""
"14p3/2","8d3/2","0.4878112","0.0161589","0.488(16)","3864.1026","0.0045","3864.103(5)","2089.1273","138.406002","2.09(14)E+03","0.008605804263533919","0.000599896393578341","0.00861(60)","","","",""
"14p3/2","8d5/2","1.5031508","0.0445003","1.503(45)","3881.5614","0.0046","3881.561(5)","19570.0990","1158.733080","1.96(12)E+04","0.08061569174721185","0.004759852245447375","0.0806(48)","","","",""
"14p3/2","9d3/2","0.9558126","0.0313316","0.956(31)","6367.4760","0.0123","6367.48(1)","1792.4658","117.514294","1.79(12)E+03","0.007383757763440767","0.0005105114307723373","0.00738(51)","","","",""
"14p3/2","9d5/2","2.9412136","0.0861485","2.941(86)","6396.4340","0.0123","6396.43(1)","16743.5169","980.839252","1.674(98)E+04","0.06897206795507399","0.004082727648941255","0.0690(41)","","","",""
"14p3/2","10d3/2","1.9677961","0.0646255","1.968(65)","10742.5786","0.0351","10742.58(4)","1582.1290","103.919179","1.58(10)E+03","0.006517311059888482","0.0004517060830169599","0.00652(45)","","","",""
"14p3/2","10d5/2","6.0537547","0.1777882","6.05(18)","10796.5349","0.0350","10796.53(4)","14750.3993","866.386933","1.475(87)E+04","0.06076175942719441","0.003633723742611474","0.0608(36)","","","",""
"14p3/2","11d3/2","4.7551507","0.1639991","4.76(16)","19887.7100","0.1203","19887.7(1)","1456.0676","100.435845","1.46(10)E+03","0.005998022796867768","0.0004344517321868869","0.00600(43)","","","",""
"14p3/2","11d5/2","14.6539360","0.4532490","14.65(45)","20015.3478","0.1205","20015.3(1)","13565.2086","839.148946","1.357(84)E+04","0.05587956772032991","0.0035096145114327524","0.0559(35)","","","",""
"14p3/2","12d3/2","18.4858970","0.7660990","18.49(77)","49415.2447","0.7427","49415.2(7)","1434.5164","118.899478","1.43(12)E+03","0.005909246205385947","0.0005060721890066418","0.00591(51)","","","",""
"14p3/2","12d5/2","57.4840670","2.1552890","57.5(22)","49983.8052","0.7512","49983.8(8)","13403.3804","1005.084191","1.34(10)E+04","0.05521294401063932","0.004112463964288319","0.0552(41)","","","",""
"5d3/2","6p1/2","7.0634865","0.1359779","7.06(14)","3011.1515","0.0009","3011.1515(9)","925652.0093","35639.118555","9.26(36)E+05","0.8946481680204185","0.005423455672874674","0.8946(54)","","","",""
"5d3/2","6p3/2","3.1872287","0.0681474","3.187(68)","3614.0881","0.0013","3614.088(1)","109002.7772","4661.263162","1.090(47)E+05","0.10535183197958162","0.005423455672874676","0.1054(54)","","","",""
"5d5/2","6p3/2","9.6585456","0.1849809","9.66(18)","3490.9677","0.0002","3490.9677(2)","740460.7041","28362.673457","7.40(28)E+05","1.0","0.0","1.0","","","",""
"6d3/2","6p1/2","4.2347244","0.0694282","4.235(69)","876.3817","0.0001","876.3817(1)","13495149.0141","442505.257159","1.350(44)E+07","0.821250876982615","0.0065411608606024164","0.8213(65)","","","",""
"6d3/2","6p3/2","2.0921392","0.0326767","2.092(33)","921.1060","0.0001","921.1060(1)","2837002.0368","88621.124692","2.837(89)E+06","0.17264651233201406","0.006443901561309022","0.1726(64)","","","",""
"6d3/2","7p1/2","17.9885010","0.0440330","17.989(44)","12143.6890","0.2953","12143.7(3)","91526.1843","448.132939","9.153(45)E+04","0.005569850253310699","0.00015535297601917394","0.00557(16)","","","",""
"6d3/2","7p3/2","8.0738487","0.0207378","8.074(21)","15566.0436","0.6305","15566.0(6)","8754.5495","44.984958","8.755(45)E+03","0.0005327604320601127","1.488510616103861e-05","0.000533(15)","","","",""
"6d5/2","6p3/2","6.1277531","0.0918171","6.128(92)","917.4834","0.0001","917.4834(1)","16418136.4381","492012.537260","1.642(49)E+07","0.996089463830838","0.00011816338773363219","0.99609(12)","","","",""
"6d5/2","7p3/2","24.3535320","0.0573200","24.354(57)","14592.3773","0.5540","14592.4(6)","64455.7730","303.503111","6.446(30)E+04","0.003910536169161865","0.00011816338773362799","0.00391(12)","","","",""
"7d3/2","6p1/2","2.0544471","0.0182964","2.054(18)","672.5146","0.0000","672.5146","7028977.1143","125196.678829","7.03(13)E+06","0.6452205655813825","0.008315985458250644","0.6452(83)","","","",""
"7d3/2","6p3/2","0.9758287","0.0094958","0.9758(95)","698.5422","0.0000","698.5422","1415065.4255","27540.034983","1.415(28)E+06","0.12989504722270448","0.0030146504404116163","0.1299(30)","","","",""
"7d3/2","7p1/2","6.5516157","0.2217973","6.55(22)","2335.0922","0.0109","2335.09(1)","1707623.2610","115619.185913","1.71(12)E+06","0.156750211070952","0.009147281446042965","0.1568(91)","","","",""
"7d3/2","7p3/2","3.3149240","0.1056448","3.31(11)","2438.1697","0.0155","2438.17(2)","384027.8015","24477.509644","3.84(24)E+05","0.03525159226530829","0.0022390939052573293","0.0353(22)","","","",""
"7d3/2","8p1/2","31.9710250","0.1026920","31.97(10)","29498.6295","0.0435","29498.63(4)","20170.4189","129.576149","2.017(13)E+04","0.001851531012462925","3.203598453932262e-05","0.001852(32)","","","",""
"7d3/2","8p3/2","14.3520480","0.0527440","14.352(53)","39012.7892","4.5666","39013(5)","1757.1712","12.929995","1.757(13)E+03","0.0001612984306394397","2.8508649355025024e-06","0.0001613(29)","","","",""
"7d3/2","4f5/2","13.0281550","0.3061360","13.03(31)","6346.7591","0.0083","6346.759(8)","336292.4384","15804.420854","3.36(16)E+05","0.03086975441655043","0.0014902542996588562","0.0309(15)","","","",""
"7d5/2","6p3/2","2.8925344","0.0256073","2.893(26)","697.5220","0.0000","697.5220","8325291.3314","147405.840852","8.33(15)E+06","0.7654986270474521","0.010012533098141471","0.765(10)","","","",""
"7d5/2","7p3/2","9.6418194","0.2939875","9.64(29)","2425.7855","0.0153","2425.79(2)","2199261.3641","134114.808542","2.20(13)E+06","0.2022189359786449","0.010216171499444378","0.202(10)","","","",""
"7d5/2","8p3/2","43.2110630","0.1477410","43.21(15)","36066.5789","3.9029","36067(4)","13439.7475","92.005984","1.3440(92)E+04","0.0012357655536676922","2.4225234987233708e-05","0.001236(24)","","","",""
"7d5/2","4f5/2","3.4205594","0.0767947","3.421(77)","6263.5210","0.0081","6263.521(8)","16078.8402","721.969462","1.608(72)E+04","0.0014784263545003984","7.163518543774936e-05","0.001478(72)","","","",""
"7d5/2","4f7/2","15.2945270","0.3437110","15.29(34)","6262.8094","0.0081","6262.809(8)","321573.7372","14453.331077","3.22(14)E+05","0.029568245065735015","0.0013988597433361363","0.0296(14)","","","",""
"8d3/2","6p1/2","1.2969804","0.0158050","1.297(16)","601.2155","0.0000","601.2155","3920881.3768","95559.701843","3.921(96)E+06","0.5701942871852627","0.0077727807575743175","0.5702(78)","","","",""
"8d3/2","6p3/2","0.6071079","0.0076906","0.6071(77)","621.9318","0.0000","621.9318","776087.6143","19662.334839","7.76(20)E+05","0.11286256366901462","0.0031240755113845263","0.1129(31)","","","",""
"8d3/2","7p1/2","3.1655478","0.0601994","3.166(60)","1654.0157","0.0055","1654.016(5)","1121724.5427","42663.798496","1.122(43)E+06","0.16312682393921335","0.0057532070671212085","0.1631(58)","","","",""
"8d3/2","7p3/2","1.5333551","0.0254642","1.533(25)","1705.0755","0.0076","1705.075(8)","240249.2119","7979.566472","2.402(80)E+05","0.03493824856522866","0.0012574285832747396","0.0349(13)","","","",""
"8d3/2","8p1/2","9.1857410","0.3951460","9.19(40)","4756.4584","0.0011","4756.458(1)","397177.4671","34171.023855","3.97(34)E+05","0.057759544595636585","0.0047686124961017476","0.0578(48)","","","",""
"8d3/2","8p3/2","4.7169841","0.1891315","4.72(19)","4951.1519","0.0736","4951.15(7)","92857.5839","7446.409176","9.29(74)E+04","0.013503816814477713","0.0010909086293978576","0.0135(11)","","","",""
"8d3/2","9p1/2","49.2876590","0.1320330","49.29(13)","57390.9830","0.2329","57391.0(2)","6509.5761","34.876117","6.510(35)E+03","0.000946655291820202","1.633814243077912e-05","0.000947(16)","","","",""
"8d3/2","9p3/2","22.1355240","0.0724580","22.136(72)","77183.2438","0.7198","77183.2(7)","539.7813","3.533852","5.398(35)E+02","7.849771367915466e-05","1.3867025042602646e-06","0.0000785(14)","","","",""
"8d3/2","4f5/2","2.4874110","0.0295675","2.487(30)","2994.8969","0.0018","2994.897(2)","116669.3520","2773.663922","1.167(28)E+05","0.016966643870737458","0.0004844346892938655","0.01697(48)","","","",""
"8d3/2","5f5/2","26.0507730","0.6294580","26.05(63)","11905.6548","0.0431","11905.65(4)","203698.8997","9843.846494","2.037(98)E+05","0.02962291835492944","0.001471101721244644","0.0296(15)","","","",""
"8d5/2","6p3/2","1.8073375","0.0209820","1.807(21)","621.4819","0.0000","621.4819","4595249.6878","106695.654742","4.60(11)E+06","0.6709270231815156","0.007935918764709083","0.6709(79)","","","",""
"8d5/2","7p3/2","4.5163961","0.0738392","4.516(74)","1701.6980","0.0075","1701.698(8)","1397824.3473","45706.460536","1.398(46)E+06","0.20408861150136773","0.006313461617342821","0.2041(63)","","","",""
"8d5/2","8p3/2","13.6617930","0.5248230","13.66(52)","4922.7808","0.0727","4922.78(7)","528323.5529","40591.509199","5.28(41)E+05","0.07713760354744843","0.005624432233720816","0.0771(56)","","","",""
"8d5/2","9p3/2","66.5748550","0.1984540","66.57(20)","70820.5266","0.6060","70820.5(6)","4213.6558","25.121335","4.214(25)E+03","0.000615212611635191","1.166805160909291e-05","0.000615(12)","","","",""
"8d5/2","4f5/2","0.6659681","0.0070243","0.6660(70)","2984.4926","0.0018","2984.493(2)","5633.9292","118.847763","5.63(12)E+03","0.0008225788876358081","2.280297230123355e-05","0.000823(23)","","","",""
"8d5/2","4f7/2","2.9780844","0.0313952","2.978(31)","2984.3310","0.0018","2984.331(2)","112680.5797","2375.775078","1.127(24)E+05","0.016451869000346286","0.00045178852891807563","0.01645(45)","","","",""
"8d5/2","5f5/2","6.8445522","0.1583134","6.84(16)","11742.9166","0.0419","11742.92(4)","9769.6322","451.940077","9.77(45)E+03","0.0014264100248387607","7.071970168263249e-05","0.001426(71)","","","",""
"8d5/2","5f7/2","30.6030450","0.7087830","30.60(71)","11740.8554","0.0419","11740.86(4)","195409.7026","9051.588096","1.954(91)E+05","0.028530691245212132","0.0013823152022518295","0.0285(14)","","","",""
"9d3/2","6p1/2","0.9253764","0.0122116","0.925(12)","566.5590","0.0000","566.5590","2385112.3245","62949.601183","2.385(63)E+06","0.5305352528084969","0.007599711379138455","0.5305(76)","","","",""
"9d3/2","6p3/2","0.4299777","0.0058123","0.4300(58)","584.9193","0.0000","584.9193","467962.7435","12651.539158","4.68(13)E+05","0.10409184083253067","0.002992493865286242","0.1041(30)","","","",""
"9d3/2","7p1/2","2.0070621","0.0289771","2.007(29)","1415.7620","0.0040","1415.762(4)","719048.4672","20762.626368","7.19(21)E+05","0.1599423877788022","0.004565499306834507","0.1599(46)","","","",""
"9d3/2","7p3/2","0.9563584","0.0112755","0.956(11)","1453.0058","0.0055","1453.006(5)","151024.2294","3561.162626","1.510(36)E+05","0.03359325131436976","0.000929991782852478","0.03359(93)","","","",""
"9d3/2","8p1/2","4.3773652","0.1132562","4.38(11)","3205.2858","0.0005","3205.2858(5)","294735.6026","15251.473355","2.95(15)E+05","0.06555985889183084","0.0033263580096262978","0.0656(33)","","","",""
"9d3/2","8p3/2","2.1480314","0.0493724","2.148(49)","3292.5344","0.0325","3292.53(3)","65478.3289","3010.033203","6.55(30)E+04","0.014564748763487451","0.0006984112732812711","0.01456(70)","","","",""
"9d3/2","9p1/2","12.1900750","0.5983860","12.19(60)","8391.4765","0.0050","8391.476(5)","127381.0800","12505.756519","1.27(13)E+05","0.028334159690931632","0.0027383247166470072","0.0283(27)","","","",""
"9d3/2","9p3/2","6.3255372","0.2873530","6.33(29)","8718.3669","0.0092","8718.367(9)","30584.1711","2778.721564","3.06(28)E+04","0.006803025903156497","0.0006231376206262707","0.00680(62)","","","",""
"9d3/2","10p1/2","69.9907210","0.1414810","69.99(14)","98164.6162","0.6814","98164.6(7)","2623.1512","10.605148","2.623(11)E+03","0.0005834837191143674","9.481578462276355e-06","0.0005835(95)","","","",""
"9d3/2","10p3/2","31.4459130","0.0841140","31.446(84)","133324.2673","2.1478","133324(2)","211.3529","1.130733","2.114(11)E+02","4.701251949356401e-05","7.815317303121452e-07","0.00004701(78)","","","",""
"9d3/2","4f5/2","1.1964109","0.0145985","1.196(15)","2295.4443","0.0011","2295.444(1)","59947.0429","1462.937034","5.99(15)E+04","0.01333439068034763","0.00038355762440108024","0.01333(38)","","","",""
"9d3/2","5f5/2","4.9775010","0.0574293","4.978(57)","5383.9308","0.0088","5383.931(9)","80413.9917","1855.597560","8.04(19)E+04","0.017886980398665406","0.0004934884784531487","0.01789(49)","","","",""
"9d3/2","6f5/2","42.0028280","1.0198560","42.0(10)","20033.3074","0.0284","20033.31(3)","111149.2191","5397.550775","1.111(54)E+05","0.024723606698773132","0.001233539093060036","0.0247(12)","","","",""
"9d5/2","6p3/2","1.2828356","0.0159405","1.283(16)","584.6762","0.0000","584.6762","2780429.4621","69099.167253","2.780(69)E+06","0.6216226872934204","0.0072927418245218945","0.6216(73)","","","",""
"9d5/2","7p3/2","2.8299390","0.0335890","2.830(34)","1451.5063","0.0055","1451.506(5)","884328.1361","20992.467428","8.84(21)E+05","0.1977099005295906","0.004956780320226243","0.1977(50)","","","",""
"9d5/2","8p3/2","6.3019094","0.1410588","6.30(14)","3284.8448","0.0324","3284.84(3)","378369.2374","16938.460658","3.78(17)E+05","0.084592292428549","0.003738264622911613","0.0846(37)","","","",""
"9d5/2","9p3/2","18.2657580","0.7961100","18.27(80)","8664.6576","0.0084","8664.658(8)","173195.7555","15097.415943","1.73(15)E+05","0.0387215041611201","0.0033079053607009664","0.0387(33)","","","",""
"9d5/2","10p3/2","94.5104200","0.2258330","94.51(23)","121780.4299","1.6581","121780(2)","1670.1018","7.981720","1.6701(80)E+03","0.00037338589608835115","6.581466530967961e-06","0.0003734(66)","","","",""
"9d5/2","4f5/2","0.3213224","0.0035022","0.3213(35)","2291.7041","0.0011","2291.704(1)","2896.8260","63.146945","2.897(63)E+03","0.0006476455479792777","1.788292884779621e-05","0.000648(18)","","","",""
"9d5/2","4f7/2","1.4369127","0.0156542","1.437(16)","2291.6089","0.0011","2291.609(1)","57936.9107","1262.367559","5.79(13)E+04","0.012952998298695485","0.000354806947181991","0.01295(35)","","","",""
"9d5/2","5f5/2","1.3341972","0.0136595","1.334(14)","5363.4001","0.0086","5363.400(9)","3896.1486","79.777477","3.896(80)E+03","0.000871064847265137","2.3151383092555463e-05","0.000871(23)","","","",""
"9d5/2","5f7/2","5.9664616","0.0610476","5.966(61)","5362.9701","0.0086","5362.970(9)","77935.1952","1594.833613","7.79(16)E+04","0.017424029685397354","0.00045836576987169013","0.01742(46)","","","",""
"9d5/2","6f5/2","11.0411120","0.2568300","11.04(26)","19751.9706","0.0210","19751.97(2)","5342.0801","248.526859","5.34(25)E+03","0.0011943328384512873","5.908073867649211e-05","0.001194(59)","","","",""
"9d5/2","6f7/2","49.3654980","1.1500230","49.4(12)","19747.8437","0.0210","19747.84(2)","106857.2654","4978.712591","1.069(50)E+05","0.023890158473442856","0.0011593438869144975","0.0239(12)","","","",""
"10d3/2","6p1/2","0.7080608","0.0096328","0.7081(96)","546.7463","0.0000","546.7463","1553785.0493","42276.879677","1.554(42)E+06","0.5067271027693367","0.007502665164816977","0.5067(75)","","","",""
"10d3/2","6p3/2","0.3275836","0.0045331","0.3276(45)","563.8256","0.0000","563.8256","303261.4735","8393.061103","3.033(84)E+05","0.09890094381220307","0.002872615025976656","0.0989(29)","","","",""
"10d3/2","7p1/2","1.4399919","0.0175611","1.440(18)","1298.2057","0.0034","1298.206(3)","480061.5526","11708.967754","4.80(12)E+05","0.1565597505319773","0.003953890145198207","0.1566(40)","","","",""
"10d3/2","7p3/2","0.6803420","0.0064554","0.6803(65)","1329.4530","0.0046","1329.453(5)","99779.8744","1893.515607","9.98(19)E+04","0.03254064434891407","0.0007740764716433763","0.03254(77)","","","",""
"10d3/2","8p1/2","2.7644772","0.0563050","2.764(56)","2659.9619","0.0004","2659.9619(4)","205687.1269","8378.592292","2.057(84)E+05","0.06707957572803266","0.002737867039955879","0.0671(27)","","","",""
"10d3/2","8p3/2","1.3332537","0.0232191","1.333(23)","2719.7713","0.0222","2719.77(2)","44754.4036","1558.828945","4.48(16)E+04","0.014595499729344319","0.0005474671169188708","0.01460(55)","","","",""
"10d3/2","9p1/2","5.7259694","0.1764847","5.73(18)","5460.6280","0.0021","5460.628(2)","101994.6957","6287.320809","1.020(63)E+05","0.033262951451675425","0.002044067761571074","0.0333(20)","","","",""
"10d3/2","9p3/2","2.8366046","0.0780035","2.837(78)","5597.1937","0.0038","5597.194(4)","23243.0925","1278.318853","2.32(13)E+04","0.0075801378976427716","0.00042933858527751333","0.00758(43)","","","",""
"10d3/2","10p1/2","15.5762590","0.8341400","15.58(83)","13486.6223","0.0129","13486.62(1)","50098.4226","5365.742606","5.01(54)E+04","0.01633831434426818","0.0017387537116847068","0.0163(17)","","","",""
"10d3/2","10p3/2","8.1467078","0.4014739","8.15(40)","13993.6293","0.0237","13993.63(2)","12268.1903","1209.165304","1.23(12)E+04","0.004000955296301528","0.00039740027149866774","0.00400(40)","","","",""
"10d3/2","11p1/2","94.0953130","0.1670140","94.10(17)","154167.0585","1.2119","154167(1)","1223.9637","4.345032","1.2240(43)E+03","0.0003991643389954391","6.206640841443219e-06","0.0003992(62)","","","",""
"10d3/2","11p3/2","42.2894640","0.0897890","42.289(90)","210686.8814","13.5004","210690(10)","96.8633","0.411742","9.686(41)E+01","3.158947355163015e-05","4.967183376539954e-07","0.00003159(50)","","","",""
"10d3/2","4f5/2","0.7511887","0.0095226","0.7512(95)","2001.5769","0.0008","2001.5769(8)","35644.1760","903.701641","3.564(90)E+04","0.011624432884117002","0.00034030680385881205","0.01162(34)","","","",""
"10d3/2","5f5/2","2.3864037","0.0301504","2.386(30)","4004.8301","0.0049","4004.830(5)","44909.9777","1134.806994","4.49(11)E+04","0.01464623622023943","0.00042674994694989564","0.01465(43)","","","",""
"10d3/2","6f5/2","7.9683713","0.0910738","7.968(91)","8781.3698","0.0055","8781.370(5)","47496.2850","1085.709240","4.75(11)E+04","0.015489693954583892","0.0004200878682819894","0.01549(42)","","","",""
"10d3/2","7f5/2","61.0351480","1.4796260","61.0(15)","31220.1457","0.0497","31220.15(5)","62010.1157","3006.522730","6.20(30)E+04","0.020223007218816553","0.0010080799299290592","0.0202(10)","","","",""
"10d5/2","6p3/2","0.9786216","0.0124702","0.979(12)","563.6778","0.0000","563.6778","1805730.6579","46019.467484","1.806(46)E+06","0.5922333106234837","0.007046344737998132","0.5922(70)","","","",""
"10d5/2","7p3/2","2.0179940","0.0194507","2.018(19)","1328.6312","0.0046","1328.631(5)","586330.4135","11302.846908","5.86(11)E+05","0.19230132710554163","0.0042570348777382335","0.1923(43)","","","",""
"10d5/2","8p3/2","3.9303599","0.0674681","3.930(67)","2716.3344","0.0221","2716.33(2)","260274.1343","8935.673180","2.603(89)E+05","0.08536323595792249","0.003004508893805436","0.0854(30)","","","",""
"10d5/2","9p3/2","8.2984109","0.2214875","8.30(22)","5582.6572","0.0035","5582.657(3)","133654.3344","7134.562213","1.337(71)E+05","0.04383519137736567","0.002344692596602376","0.0438(23)","","","",""
"10d5/2","10p3/2","23.4713840","1.1111390","23.5(11)","13903.1203","0.0216","13903.12(2)","69223.9878","6554.148891","6.92(66)E+04","0.022703691331387686","0.0021320548850224125","0.0227(21)","","","",""
"10d5/2","11p3/2","127.0366100","0.2356100","127.04(24)","191880.0213","11.0699","191880(10)","771.4088","2.864519","7.714(29)E+02","0.00025300227957531895","4.196735999090924e-06","0.0002530(42)","","","",""
"10d5/2","4f5/2","0.2018639","0.0030500","0.2019(31)","1999.7148","0.0008","1999.7148(8)","1720.7951","51.999641","1.721(52)E+03","0.0005643766352649947","1.9333428285942565e-05","0.000564(19)","","","",""
"10d5/2","4f7/2","0.9027128","0.0136253","0.903(14)","1999.6423","0.0008","1999.6423(8)","34415.8349","1038.926391","3.44(10)E+04","0.011287510546057417","0.00038312430316967723","0.01129(38)","","","",""
"10d5/2","5f5/2","0.6417709","0.0069288","0.6418(69)","3997.3827","0.0048","3997.383(5)","2177.4537","47.017218","2.177(47)E+03","0.0007141489147225988","1.925491779813247e-05","0.000714(19)","","","",""
"10d5/2","5f7/2","2.8700493","0.0309705","2.870(31)","3997.1438","0.0048","3997.144(5)","43555.7456","940.013983","4.356(94)E+04","0.014285166663989046","0.00038166808643001266","0.01429(38)","","","",""
"10d5/2","6f5/2","2.1379729","0.0216822","2.138(22)","8745.6423","0.0041","8745.642(4)","2307.5192","46.803299","2.308(47)E+03","0.0007568070715798722","1.9620819379903336e-05","0.000757(20)","","","",""
"10d5/2","6f7/2","9.5611647","0.0968992","9.561(97)","8744.8331","0.0041","8744.833(4)","46161.8364","935.669486","4.616(94)E+04","0.015139897574057443","0.00038888513549495103","0.01514(39)","","","",""
"10d5/2","7f5/2","16.0497970","0.3729190","16.05(37)","30773.1981","0.0212","30773.20(2)","2984.9513","138.711417","2.98(14)E+03","0.0009789874035887312","4.8126233296549796e-05","0.000979(48)","","","",""
"10d5/2","7f7/2","71.7590560","1.6701040","71.8(17)","30766.2204","0.0341","30766.22(3)","59709.9970","2779.353871","5.97(28)E+04","0.019583346515463482","0.0009479601400895471","0.01958(95)","","","",""
"11d3/2","6p1/2","0.5668112","0.0078209","0.5668(78)","534.2431","0.0000","534.2431","1067253.2563","29452.067962","1.067(29)E+06","0.4911914268812768","0.00743743213036593","0.4912(74)","","","",""
"11d3/2","6p3/2","0.2615096","0.0036555","0.2615(37)","550.5385","0.0000","550.5385","207596.2102","5803.748286","2.076(58)E+05","0.09554384406793918","0.0027824247680008117","0.0955(28)","","","",""
"11d3/2","7p1/2","1.1080593","0.0120455","1.108(12)","1229.8623","0.0030","1229.862(3)","334321.1925","7268.683466","3.343(73)E+05","0.1538676060460911","0.003585757030649806","0.1539(36)","","","",""
"11d3/2","7p3/2","0.5208533","0.0052613","0.5209(53)","1257.8707","0.0041","1257.871(4)","69044.6741","1394.883307","6.90(14)E+04","0.031777042409354146","0.00077711520804106","0.03178(78)","","","",""
"11d3/2","8p1/2","1.9822829","0.0350676","1.982(35)","2388.0571","0.0003","2388.0571(3)","146151.8931","5171.003721","1.462(52)E+05","0.06726478132932304","0.002424578411864173","0.0673(24)","","","",""
"11d3/2","8p3/2","0.9473219","0.0138997","0.947(14)","2436.1534","0.0178","2436.15(2)","31440.4389","922.627865","3.144(92)E+04","0.014470111916585976","0.0004693482588678161","0.01447(47)","","","",""
"11d3/2","9p1/2","3.5932263","0.0888798","3.593(89)","4426.0649","0.0014","4426.065(1)","75426.3569","3731.398449","7.54(37)E+04","0.0347141408772662","0.0017333767544798397","0.0347(17)","","","",""
"11d3/2","9p3/2","1.7485564","0.0375466","1.749(38)","4515.3623","0.0025","4515.362(2)","16822.4324","722.453265","1.682(72)E+04","0.007742337176872175","0.00034897567948046946","0.00774(35)","","","",""
"11d3/2","10p1/2","7.2210518","0.2501432","7.22(25)","8550.4609","0.0052","8550.461(5)","42251.2598","2927.237089","4.23(29)E+04","0.019445671819808802","0.0013513165477434608","0.0194(14)","","","",""
"11d3/2","10p3/2","3.6036170","0.1114562","3.60(11)","8751.4867","0.0093","8751.487(9)","9813.8421","607.064261","9.81(61)E+03","0.004516711528912504","0.0002859365248598098","0.00452(29)","","","",""
"11d3/2","11p1/2","19.3486610","1.1034480","19.3(11)","20287.3994","0.0210","20287.40(2)","22710.6732","2590.364980","2.27(26)E+04","0.010452334448904373","0.0011896130144020234","0.0105(12)","","","",""
"11d3/2","11p3/2","10.1827960","0.5319699","10.18(53)","21029.7910","0.1345","21029.8(1)","5647.2437","590.046925","5.65(59)E+03","0.0025990810416688967","0.0002735342595954941","0.00260(27)","","","",""
"11d3/2","12p1/2","121.6069100","0.2146700","121.61(21)","227746.8548","2.6448","227747(3)","634.1130","2.238880","6.341(22)E+02","0.00029184344798502605","4.409744128338645e-06","0.0002918(44)","","","",""
"11d3/2","12p3/2","54.6684890","0.0924350","54.668(92)","312549.8126","29.7105","312550(30)","49.5820","0.168264","4.958(17)E+01","2.281954693343276e-05","3.4409020945871484e-07","0.00002282(34)","","","",""
"11d3/2","4f5/2","0.5349904","0.0071600","0.5350(72)","1843.6194","0.0007","1843.6194(7)","23135.8510","619.273518","2.314(62)E+04","0.010648017812784523","0.0003224535407613326","0.01065(32)","","","",""
"11d3/2","5f5/2","1.4942766","0.0214013","1.494(21)","3418.7603","0.0036","3418.760(4)","28305.0127","810.779038","2.831(81)E+04","0.01302706691430923","0.0004150249226830217","0.01303(42)","","","",""
"11d3/2","6f5/2","3.7994855","0.0533277","3.799(53)","6382.3272","0.0029","6382.327(3)","28126.7599","789.546594","2.813(79)E+04","0.012945028056181116","0.0004059526629557602","0.01295(41)","","","",""
"11d3/2","7f5/2","11.4710530","0.1310650","11.47(13)","13362.5867","0.0091","13362.587(9)","27934.5886","638.345384","2.793(64)E+04","0.012856583330129592","0.000346081732299658","0.01286(35)","","","",""
"11d3/2","8f5/2","83.1930310","2.0102600","83.2(20)","45956.4948","0.1077","45956.5(1)","36119.3994","1745.564109","3.61(17)E+04","0.016623551347673685","0.0008268039183762338","0.01662(83)","","","",""
"11d5/2","6p3/2","0.7819033","0.0100758","0.782(10)","550.4414","0.0000","550.4414","1237909.6803","31904.022804","1.238(32)E+06","0.5731165476299817","0.006983620762165276","0.5731(70)","","","",""
"11d5/2","7p3/2","1.5471560","0.0143561","1.547(14)","1257.3635","0.0041","1257.364(4)","406632.1293","7546.300860","4.066(75)E+05","0.18825897060093788","0.004039204844080928","0.1883(40)","","","",""
"11d5/2","8p3/2","2.7997014","0.0408793","2.800(41)","2434.2518","0.0178","2434.25(2)","183502.9157","5358.766368","1.835(54)E+05","0.08495656765623816","0.0026233648816060295","0.0850(26)","","","",""
"11d5/2","9p3/2","5.1406095","0.1080608","5.14(11)","4508.8342","0.0023","4508.834(2)","97353.7058","4092.946307","9.74(41)E+04","0.045071963357192484","0.0019406151549184237","0.0451(19)","","","",""
