"Initial","Final","Matrix element (a.u.)","Matrix error","Matrix element (a.u.)","Wavelength (nm)","Wavelength error","Wavelength (nm)","Transition rate (s-1)","Transition rate error","Transition rate (s-1)","Branching ratio","Branching ratio error","Branching ratio","Reference","DOI","Reference 2","DOI 2"
"11p3/2","6s1/2","0.5049482","0.0006803","0.50495(68)","2493.4677","0.0018","2493.468(2)","8330.8576","22.447784","8.331(22)E+03","0.09453403685906914","0.000276403793718918","0.09453(28)","","","",""
"11p3/2","7s1/2","0.9958123","0.0011360","0.9958(11)","4217.5319","0.0050","4217.532(5)","6695.5641","15.276313","6.696(15)E+03","0.07597761635208873","0.00020210105554373738","0.07598(20)","","","",""
"11p3/2","8s1/2","2.0066223","0.0018944","2.0066(19)","7069.2011","0.1004","7069.2(1)","5773.3458","10.903709","5.773(11)E+03","0.06551278526537949","0.00015724029348359518","0.06551(16)","","","",""
"11p3/2","9s1/2","4.5184227","0.0033569","4.5184(34)","12372.4554","0.3077","12372.5(3)","5460.2601","8.123471","5.4603(81)E+03","0.06196005932676792","0.00013289301719560687","0.06196(13)","","","",""
"11p3/2","10s1/2","13.7067730","0.0068534","13.7068(69)","25010.8172","1.2573","25011(1)","6082.6680","6.151465","6.0827(62)E+03","0.06902280477714448","0.00012991522687041027","0.06902(13)","","","",""
"11p3/2","11s1/2","131.2738800","0.0656369","131.274(66)","89524.7133","2.2669","89525(2)","12165.6451","12.200689","1.2166(12)E+04","0.13804911728782443","0.00025414613272611733","0.13805(25)","","","",""
"11p3/2","3d3/2","0.0031506","0.0000755","0.003151(76)","892.0439","0.0002","892.0439(2)","7.0833","0.339484","7.08(34)","8.037733256638053e-05","3.854196213450575e-06","0.0000804(39)","","","",""
"11p3/2","3d5/2","0.0094473","0.0002264","0.00945(23)","892.0400","0.0002","892.0400(2)","63.6898","3.052590","6.37(31)E+01","0.0007227170100525513","3.4634159883169096e-05","0.000723(35)","","","",""
"11p3/2","4d3/2","0.0214294","0.0001870","0.02143(19)","1713.9920","0.0008","1713.9920(8)","46.1956","0.806237","4.620(81)E+01","0.0005242029611653337","9.18383680130626e-06","0.0005242(92)","","","",""
"11p3/2","4d5/2","0.0642665","0.0005612","0.06427(56)","1713.9817","0.0008","1713.9817(8)","415.4876","7.256398","4.155(73)E+02","0.004714727103500936","8.23126235980106e-05","0.004715(82)","","","",""
"11p3/2","5d3/2","0.0658420","0.0003709","0.06584(37)","2988.3529","0.0025","2988.353(3)","82.2844","0.927047","8.228(93)E+01","0.0009337189867685415","1.0619594974124828e-05","0.000934(11)","","","",""
"11p3/2","5d5/2","0.1974753","0.0011103","0.1975(11)","2988.3350","0.0025","2988.335(3)","740.1931","8.323435","7.402(83)E+02","0.008399308110371482","9.465013907950817e-05","0.008399(95)","","","",""
"11p3/2","6d3/2","0.1620717","0.0006924","0.16207(69)","5010.4493","0.0071","5010.449(7)","105.7771","0.903798","1.0578(90)E+02","0.0012003010019765667","1.0428958035721764e-05","0.001200(10)","","","",""
"11p3/2","6d5/2","0.4861037","0.0020765","0.4861(21)","5010.4167","0.0071","5010.417(7)","951.5764","8.129741","9.516(81)E+02","0.010797970420469582","9.29349056180487e-05","0.010798(93)","","","",""
"11p3/2","7d3/2","0.3773430","0.0015754","0.3773(16)","8459.0417","0.1438","8459.0(1)","119.1561","0.994968","1.1916(99)E+02","0.0013521189479910461","1.1488800426394376e-05","0.001352(11)","","","",""
"11p3/2","7d5/2","1.1320294","0.0044896","1.1320(45)","8459.0417","0.1438","8459.0(1)","1072.4060","8.506446","1.0724(85)E+03","0.012169079131750471","9.738932142889653e-05","0.012169(97)","","","",""
"11p3/2","8d3/2","0.9341931","0.0037109","0.9342(37)","15281.2436","0.4694","15281.2(5)","123.8809","0.984252","1.2388(98)E+02","0.00140573357193441","1.1386354139028199e-05","0.001406(11)","","","",""
"11p3/2","8d5/2","2.8025829","0.0105695","2.803(11)","15281.2436","0.4694","15281.2(5)","1114.9314","8.410204","1.1149(84)E+03","0.012651634650180965","9.645322688647449e-05","0.012652(96)","","","",""
"11p3/2","9d3/2","2.8963723","0.0172905","2.896(17)","34154.5219","2.3447","34155(2)","106.6526","1.273559","1.067(13)E+02","0.0012102356651769745","1.4568549427139457e-05","0.001210(15)","","","",""
"11p3/2","9d5/2","8.6891396","0.0499332","8.689(50)","34154.5219","2.3447","34155(2)","959.8784","11.033888","9.60(11)E+02","0.010892177897202265","0.00012510352181161619","0.01089(13)","","","",""
"11p3/2","10d3/2","72.7002970","0.0363502","72.700(36)","292577.3136","24.2118","292580(20)","106.8951","0.110140","1.0690(11)E+02","0.0012129872438021289","2.339588608253953e-06","0.0012130(23)","","","",""
"11p3/2","10d5/2","218.0989600","0.1090495","218.10(11)","292551.6354","24.2075","292550(20)","962.2921","0.991498","9.6229(99)E+02","0.010919566716472482","2.100301196917213e-05","0.010920(21)","","","",""
"3d3/2","3p1/2","6.7910902","0.0033955","6.7911(34)","818.5505","0.0001","818.5505(1)","42594137.9154","42593.577313","4.2594(43)E+07","0.8335970089789209","0.00019616850940298045","0.83360(20)","","","",""
"3d3/2","3p3/2","3.0406021","0.0015203","3.0406(15)","819.7043","0.0001","819.7043(1)","8502660.0057","8502.655162","8.5027(85)E+06","0.16640299102107917","0.00019616850940298047","0.16640(20)","","","",""
"3d5/2","3p3/2","9.1218901","0.0045609","9.1219(46)","819.7077","0.0001","819.7077(1)","51016270.1038","51015.772369","5.1016(51)E+07","0.9999999999999999","0.0","1.0","","","",""
"4d3/2","3p1/2","1.9169657","0.0064259","1.9170(64)","568.4210","0.0001","568.4210(1)","10135043.7054","67947.775415","1.0135(68)E+07","0.5301087520698071","0.0017192815531441685","0.5301(17)","","","",""
"4d3/2","3p3/2","0.8568468","0.0028650","0.8568(29)","568.9772","0.0001","568.9772(1)","2018966.7409","13501.456083","2.019(14)E+06","0.10560111732867693","0.0007354301690713245","0.10560(74)","","","",""
"4d3/2","4p1/2","12.0824310","0.0060412","12.0824(60)","2335.4806","0.0110","2335.48(1)","5804798.9846","5805.359681","5.8048(58)E+06","0.30361731386384366","0.0011204333085975784","0.3036(11)","","","",""
"4d3/2","4p3/2","5.4117680","0.0027059","5.4118(27)","2338.5336","0.0110","2338.53(1)","1159991.5055","1160.113686","1.1600(12)E+06","0.06067281673767217","0.0002278599487957137","0.06067(23)","","","",""
"4d5/2","3p3/2","2.5705213","0.0085932","2.5705(86)","568.9783","0.0001","568.9783(1)","12113548.0566","80990.685661","1.2114(81)E+07","0.6350966979394181","0.0015667021660635588","0.6351(16)","","","",""
"4d5/2","4p3/2","16.2355640","0.0081178","16.2356(81)","2338.5527","0.0110","2338.55(1)","6960001.0516","6960.708435","6.9600(70)E+06","0.36490330206058186","0.0015667021660635586","0.3649(16)","","","",""
"5d3/2","3p1/2","0.9979253","0.0007107","0.99793(71)","497.9930","0.0000","497.9930","4084449.7236","5817.706961","4.0844(58)E+06","0.44172328486488044","0.0003774067504796302","0.44172(38)","","","",""
"5d3/2","3p3/2","0.4457711","0.0003212","0.44577(32)","498.4199","0.0000","498.4199","812914.9406","1171.490411","8.129(12)E+05","0.08791476996830858","0.0001305508857462037","0.08791(13)","","","",""
"5d3/2","4p1/2","3.7193576","0.0018597","3.7194(19)","1477.1524","0.0044","1477.152(4)","2174038.5405","2174.149562","2.1740(22)E+06","0.2351169705907991","0.00023784624888786998","0.23512(24)","","","",""
"5d3/2","4p3/2","1.6633579","0.0008317","1.66336(83)","1478.3732","0.0044","1478.373(4)","433737.0341","433.765245","4.3374(43)E+05","0.046907603329264275","5.5498526352932515e-05","0.046908(55)","","","",""
"5d3/2","5p1/2","18.6563130","0.0093282","18.6563(93)","5009.0363","0.0504","5009.04(5)","1402802.1313","1403.448404","1.4028(14)E+06","0.1517096322408933","0.00016554806725269452","0.15171(17)","","","",""
"5d3/2","5p3/2","8.3577872","0.0041789","8.3578(42)","5015.2413","0.0506","5015.24(5)","280488.0930","280.616753","2.8049(28)E+05","0.030334103782275506","3.6321522631726525e-05","0.030334(36)","","","",""
"5d3/2","4f5/2","2.7953036","0.0029742","2.7953(30)","4081.8792","0.0335","4081.88(3)","58194.8870","123.846877","5.819(12)E+04","0.006293635223578648","1.4024365978206845e-05","0.006294(14)","","","",""
"5d5/2","3p3/2","1.3372886","0.0009610","1.33729(96)","498.4204","0.0000","498.4204","4877294.8867","7009.826432","4.8773(70)E+06","0.528943340061175","0.00039987327884307447","0.52894(40)","","","",""
"5d5/2","4p3/2","4.9900578","0.0024950","4.9901(25)","1478.3775","0.0044","1478.378(4)","2602382.5362","2602.455795","2.6024(26)E+06","0.28222876466994046","0.0002995687845726453","0.28223(30)","","","",""
"5d5/2","5p3/2","25.0738770","0.0125369","25.074(13)","5015.2916","0.0506","5015.29(5)","1682947.1029","1683.711346","1.6829(17)E+06","0.18251585816387336","0.00021022088427615187","0.18252(21)","","","",""
"5d5/2","4f5/2","0.7471341","0.0007922","0.74713(79)","4081.9126","0.0335","4081.91(3)","2771.5459","5.877838","2.7715(59)E+03","0.0003005745614308721","6.844980408229591e-07","0.00030057(68)","","","",""
"5d5/2","4f7/2","3.3412773","0.0034855","3.3413(35)","4081.9126","0.0335","4081.91(3)","55430.6545","115.654568","5.543(12)E+04","0.006011462543580155","1.3431437873951049e-05","0.006011(13)","","","",""
"6d3/2","3p1/2","0.6464722","0.0005313","0.64647(53)","466.6117","0.0000","466.6117","2083724.4029","3424.997367","2.0837(34)E+06","0.40102686754716754","0.00041222277620488293","0.40103(41)","","","",""
"6d3/2","3p3/2","0.2886833","0.0002401","0.28868(24)","466.9864","0.0000","466.9864","414512.9072","689.506809","4.1451(69)E+05","0.07977581512469636","0.00013461321264895707","0.07978(13)","","","",""
"6d3/2","4p1/2","1.9974214","0.0009987","1.9974(10)","1231.4849","0.0030","1231.485(3)","1082080.0889","1082.098330","1.0821(11)E+06","0.20825363848386796","0.0002189470980476659","0.20825(22)","","","",""
"6d3/2","4p3/2","0.8927859","0.0004464","0.89279(45)","1232.3333","0.0031","1232.333(3)","215733.4259","215.742789","2.1573(22)E+05","0.04151935827069281","4.9803532436314273e-05","0.041519(50)","","","",""
"6d3/2","5p1/2","5.8317003","0.0029159","5.8317(29)","2987.8502","0.0179","2987.85(2)","645834.5097","645.950358","6.4583(65)E+05","0.12429522351199414","0.0001402664792539055","0.12430(14)","","","",""
"6d3/2","5p3/2","2.6087188","0.0013044","2.6087(13)","2990.0569","0.0180","2990.06(2)","128950.6419","128.975613","1.2895(13)E+05","0.024817423984413285","3.0115655126741903e-05","0.024817(30)","","","",""
"6d3/2","6p1/2","26.5347010","0.0132674","26.535(13)","9166.3397","0.1689","9166.3(2)","463071.2981","463.779833","4.6307(46)E+05","0.08912120616981378","0.00010339961094392465","0.08912(10)","","","",""
"6d3/2","6p3/2","11.8883650","0.0059442","11.8884(59)","9177.1914","0.1693","9177.2(2)","92623.7184","92.765702","9.2624(93)E+04","0.017826061632917972","2.1753108701041495e-05","0.017826(22)","","","",""
"6d3/2","4f5/2","0.9457202","0.0008506","0.94572(85)","2631.3380","0.0139","2631.34(1)","24865.8178","44.731385","2.4866(45)E+04","0.0047855949749092495","9.238711364821202e-06","0.0047856(92)","","","",""
"6d3/2","5f5/2","6.1186125","0.0048941","6.1186(49)","7520.9571","0.1137","7521.0(1)","44575.2587","71.337551","4.4575(71)E+04","0.008578810299527059","1.4955468699035981e-05","0.008579(15)","","","",""
"6d5/2","3p3/2","0.8660279","0.0007202","0.86603(72)","466.9866","0.0000","466.9866","2486946.5586","4136.353891","2.4869(41)E+06","0.4800864664841331","0.00044113014378783393","0.48009(44)","","","",""
"6d5/2","4p3/2","2.6783249","0.0013392","2.6783(13)","1232.3352","0.0031","1232.335(3)","1294362.6316","1294.434660","1.2944(13)E+06","0.24986704278070426","0.00027761598106555306","0.24987(28)","","","",""
"6d5/2","5p3/2","7.8261603","0.0039131","7.8262(39)","2990.0685","0.0180","2990.07(2)","773695.6000","773.825269","7.7370(77)E+05","0.14935615944098","0.0001789561031914796","0.14936(18)","","","",""
"6d5/2","6p3/2","35.6659940","0.0178330","35.666(18)","9177.3009","0.1693","9177.3(2)","555750.4360","556.600828","5.5575(56)E+05","0.10728347263492558","0.00013235318976670301","0.10728(13)","","","",""
"6d5/2","4f5/2","0.2527742","0.0002272","0.25277(23)","2631.3470","0.0139","2631.35(1)","1184.2604","2.128971","1.1843(21)E+03","0.00022861261984482637","4.5518875886883365e-07","0.00022861(46)","","","",""
"6d5/2","4f7/2","1.1304370","0.0009981","1.1304(10)","2631.3470","0.0139","2631.35(1)","23685.0567","41.826319","2.3685(42)E+04","0.004572223369875157","8.941166759189148e-06","0.0045722(89)","","","",""
"6d5/2","5f5/2","1.6353986","0.0013071","1.6354(13)","7521.0307","0.1137","7521.0(1)","2122.9082","3.394854","2.1229(34)E+03","0.00040981158307197254","7.432534041863904e-07","0.00040981(74)","","","",""
"6d5/2","5f7/2","7.3137157","0.0057346","7.3137(57)","7521.0307","0.1137","7521.0(1)","42458.0578","66.609582","4.2458(67)E+04","0.008196211086465042","1.4558397788695196e-05","0.008196(15)","","","",""
"7d3/2","3p1/2","0.4671804","0.0004986","0.46718(50)","449.5441","0.0004","449.5441(4)","1216913.4908","2597.512871","1.2169(26)E+06","0.3780711645004132","0.0005144398603021239","0.37807(51)","","","",""
"7d3/2","3p3/2","0.2085793","0.0002251","0.20858(23)","449.8919","0.0004","449.8919(4)","242005.5486","522.348014","2.4201(52)E+05","0.07518637951774107","0.00016297670004243958","0.07519(16)","","","",""
"7d3/2","4p1/2","1.3149719","0.0006575","1.31497(66)","1119.3270","0.0035","1119.327(4)","624553.0804","624.594595","6.2455(62)E+05","0.19403639797813535","0.00022565479862921944","0.19404(23)","","","",""
"7d3/2","4p3/2","0.5875829","0.0002938","0.58758(29)","1120.0278","0.0035","1120.028(4)","124468.4360","124.477679","1.2447(12)E+05","0.03866990290847239","4.987133426012221e-05","0.038670(50)","","","",""
"7d3/2","5p1/2","3.1523398","0.0015762","3.1523(16)","2403.5284","0.0163","2403.53(2)","362514.6841","362.596990","3.6251(36)E+05","0.11262620538375649","0.00013865130353357078","0.11263(14)","","","",""
"7d3/2","5p3/2","1.4094217","0.0007047","1.40942(70)","2404.9561","0.0164","2404.96(2)","72338.2079","72.352155","7.2338(72)E+04","0.022474063038109345","2.9266946072187074e-05","0.022474(29)","","","",""
"7d3/2","6p1/2","8.2901781","0.0041451","8.2902(41)","5250.4187","0.0780","5250.42(8)","240521.1202","240.760332","2.4052(24)E+05","0.07472519671392842","9.430451459932219e-05","0.074725(94)","","","",""
"7d3/2","6p3/2","3.7090684","0.0018545","3.7091(19)","5253.9773","0.0781","5253.98(8)","48047.6813","48.094520","4.8048(48)E+04","0.014927472614537224","1.9534373913920547e-05","0.014927(20)","","","",""
"7d3/2","7p1/2","35.7285850","0.0193910","35.729(19)","15134.3171","0.6478","15134.3(6)","186530.7620","203.884000","1.8653(20)E+05","0.05795145090365016","7.76785707370905e-05","0.057951(78)","","","",""
"7d3/2","7p3/2","16.0082870","0.0080790","16.0083(81)","15151.5152","0.6493","15151.5(6)","37318.9010","37.972249","3.7319(38)E+04","0.01159425092339484","1.5345460709015608e-05","0.011594(15)","","","",""
"7d3/2","4f5/2","0.5132068","0.0005468","0.51321(55)","2167.3122","0.0133","2167.31(1)","13104.7190","27.926081","1.3105(28)E+04","0.004071379293145311","9.323907642117833e-06","0.0040714(93)","","","",""
"7d3/2","5f5/2","2.0930432","0.0018227","2.0930(18)","4665.7460","0.0616","4665.75(6)","21847.4339","38.060948","2.1847(38)E+04","0.006787569404001837","1.311642802859656e-05","0.006788(13)","","","",""
"7d3/2","6f5/2","10.4748600","0.0107990","10.475(11)","12482.2128","0.4407","12482.2(4)","28577.8149","59.001976","2.8578(59)E+04","0.008878566820714074","1.97083372390202e-05","0.008879(20)","","","",""
"7d5/2","3p3/2","0.6257485","0.0006328","0.62575(63)","449.8919","0.0004","449.8919(4)","1452082.4867","2936.894346","1.4521(29)E+06","0.45255083397199575","0.0005183464936234422","0.45255(52)","","","",""
"7d5/2","4p3/2","1.7627579","0.0008814","1.76276(88)","1120.0278","0.0035","1120.028(4)","746818.4113","746.869973","7.4682(75)E+05","0.2327507548499662","0.0002810690204186925","0.23275(28)","","","",""
"7d5/2","5p3/2","4.2282729","0.0021141","4.2283(21)","2404.9561","0.0164","2404.96(2)","434030.8488","434.113731","4.3403(43)E+05","0.13526850189832176","0.000173937561901601","0.13527(17)","","","",""
"7d5/2","6p3/2","11.1272110","0.0055636","11.1272(56)","5253.9773","0.0781","5253.98(8)","288286.3881","288.572447","2.8829(29)E+05","0.08984630458171967","0.00011870779199162219","0.08985(12)","","","",""
"7d5/2","7p3/2","48.0248800","0.0240124","48.025(24)","15151.5152","0.6493","15151.5(6)","223913.5833","225.756155","2.2391(23)E+05","0.06978410646261637","9.358275526727224e-05","0.069784(94)","","","",""
"7d5/2","4f5/2","0.1371605","0.0001352","0.13716(14)","2167.3122","0.0133","2167.31(1)","624.0362","1.230287","6.240(12)E+02","0.0001944848840085349","4.2649488694825195e-07","0.00019448(43)","","","",""
"7d5/2","4f7/2","0.6133980","0.0005950","0.61340(60)","2167.3122","0.0133","2167.31(1)","12480.6258","24.213662","1.2481(24)E+04","0.003889667196083296","8.395217466826473e-06","0.0038897(84)","","","",""
"7d5/2","5f5/2","0.5593898","0.0004462","0.55939(45)","4665.7460","0.0616","4665.75(6)","1040.3558","1.660201","1.0404(17)E+03","0.000324233555698679","6.038623831604867e-07","0.00032423(60)","","","",""
"7d5/2","5f7/2","2.5016629","0.0019616","2.5017(20)","4665.7460","0.0616","4665.75(6)","20807.0431","32.640768","2.0807(33)E+04","0.006484648627491582","1.1873699629176287e-05","0.006485(12)","","","",""
"7d5/2","6f5/2","2.7995268","0.0026667","2.7995(27)","12482.2128","0.4407","12482.2(4)","1360.8510","2.596571","1.3609(26)E+03","0.00042411794236310086","9.05795431284939e-07","0.00042412(91)","","","",""
"7d5/2","6f7/2","12.5198550","0.0117520","12.520(12)","12482.2128","0.4407","12482.2(4)","27216.9781","51.176721","2.7217(51)E+04","0.008482346029735213","1.7791410359527073e-05","0.008482(18)","","","",""
"8d3/2","3p1/2","0.3603228","0.0004182","0.36032(42)","439.1256","0.0004","439.1256(4)","776648.7368","1802.798551","7.766(18)E+05","0.36361725372414944","0.0005476714113068162","0.36362(55)","","","",""
"8d3/2","3p3/2","0.1608511","0.0001887","0.16085(19)","439.4574","0.0004","439.4574(4)","154420.5226","362.312362","1.5442(36)E+05","0.0722977630550246","0.00016967401090169887","0.07230(17)","","","",""
"8d3/2","4p1/2","0.9605599","0.0004803","0.96056(48)","1056.8914","0.0032","1056.891(3)","395881.4197","395.913865","3.9588(40)E+05","0.18534674405660398","0.00022150716402304807","0.18535(22)","","","",""
"8d3/2","4p3/2","0.4291428","0.0002146","0.42914(21)","1057.5162","0.0032","1057.516(3)","78876.9123","78.890601","7.8877(79)E+04","0.03692918672034657","4.850684924528906e-05","0.036929(49)","","","",""
"8d3/2","5p1/2","2.0831990","0.0010416","2.0832(10)","2132.9602","0.0129","2132.96(1)","226527.3125","226.564519","2.2653(23)E+05","0.10605726289356568","0.00013360644442408112","0.10606(13)","","","",""
"8d3/2","5p3/2","0.9311539","0.0004656","0.93115(47)","2134.0845","0.0129","2134.08(1)","45187.1963","45.196841","4.5187(45)E+04","0.021156081800421948","2.8042317659279537e-05","0.021156(28)","","","",""
"8d3/2","6p1/2","4.4768317","0.0022384","4.4768(22)","4111.1997","0.0478","4111.20(5)","146097.6140","146.185449","1.4610(15)E+05","0.0684010810107087","8.821037473687931e-05","0.068401(88)","","","",""
"8d3/2","6p3/2","2.0019792","0.0010010","2.0020(10)","4113.3812","0.0479","4113.38(5)","29169.5378","29.187603","2.9170(29)E+04","0.013656813874690296","1.818324878073213e-05","0.013657(18)","","","",""
"8d3/2","7p1/2","11.1065420","0.0055533","11.1065(56)","8413.8256","0.2002","8413.8(2)","104902.1828","105.169736","1.0490(11)E+05","0.049113893848911974","6.413497817010648e-05","0.049114(64)","","","",""
"8d3/2","7p3/2","4.9696354","0.0024848","4.9696(25)","8419.1384","0.2005","8419.1(2)","20962.9996","21.016275","2.0963(21)E+04","0.00981461501932852","1.3109787476692735e-05","0.009815(13)","","","",""
"8d3/2","8p1/2","46.2323280","0.0265040","46.232(27)","23236.9002","1.5272","23237(2)","86290.7538","100.389553","8.629(10)E+04","0.04040025487994621","5.774486226857253e-05","0.040400(58)","","","",""
"8d3/2","8p3/2","20.7166020","0.0120600","20.717(12)","23263.3881","1.5307","23263(2)","17267.3409","20.390980","1.7267(20)E+04","0.008084353700413167","1.19112436733199e-05","0.008084(12)","","","",""
"8d3/2","4f5/2","0.3376536","0.0003686","0.33765(37)","1944.8518","0.0107","1944.85(1)","7850.3778","17.140240","7.850(17)E+03","0.0036754489817574735","8.643860085030593e-06","0.0036754(86)","","","",""
"8d3/2","5f5/2","1.1369959","0.0009923","1.13700(99)","3743.8461","0.0396","3743.85(4)","12478.7524","21.784980","1.2479(22)E+04","0.005842396243738878","1.1405296869113075e-05","0.005842(11)","","","",""
"8d3/2","6f5/2","3.6000107","0.0032970","3.6000(33)","7524.9641","0.1602","7525.0(2)","15406.4155","28.236475","1.5406(28)E+04","0.0072130916353370005","1.4622213050846908e-05","0.007213(15)","","","",""
"8d3/2","7f5/2","15.8785380","0.0131490","15.879(13)","19241.1298","1.0471","19241(1)","17928.1976","29.836567","1.7928(30)E+04","0.008393758555055518","1.5752552534380212e-05","0.008394(16)","","","",""
"8d5/2","3p3/2","0.4825619","0.0005307","0.48256(53)","439.4574","0.0004","439.4574(4)","926556.1607","2037.971534","9.266(20)E+05","0.4352050194946537","0.0005543590112949838","0.43521(55)","","","",""
"8d5/2","4p3/2","1.2874358","0.0006437","1.28744(64)","1057.5162","0.0032","1057.516(3)","473266.9141","473.272808","4.7327(47)E+05","0.22229428209840257","0.0002768455821459831","0.22229(28)","","","",""
"8d5/2","5p3/2","2.7934679","0.0013967","2.7935(14)","2134.0845","0.0129","2134.08(1)","271124.3810","271.162241","2.7112(27)E+05","0.12734758726805043","0.000168036676017105","0.12735(17)","","","",""
"8d5/2","6p3/2","6.0059425","0.0030030","6.0059(30)","4113.3812","0.0479","4113.38(5)","175017.5127","175.125761","1.7502(18)E+05","0.08220602618780305","0.0001112737124270642","0.08221(11)","","","",""
"8d5/2","7p3/2","14.9089090","0.0074545","14.9089(75)","8419.1384","0.2005","8419.1(2)","125778.0450","126.099356","1.2578(13)E+05","0.059078163710492085","8.104598193965735e-05","0.059078(81)","","","",""
"8d5/2","8p3/2","62.1498180","0.0343170","62.150(34)","23263.3881","1.5307","23263(2)","103604.0856","116.226669","1.0360(12)E+05","0.04866301688903614","7.104844277385376e-05","0.048663(71)","","","",""
"8d5/2","4f5/2","0.0902418","0.0000911","0.090242(91)","1944.8518","0.0107","1944.85(1)","373.8282","0.754792","3.7383(75)E+02","0.00017558773431083772","3.9539931127335987e-07","0.00017559(40)","","","",""
"8d5/2","4f7/2","0.4035721","0.0004011","0.40357(40)","1944.8518","0.0107","1944.85(1)","7476.5079","14.861933","7.477(15)E+03","0.003511728608756098","7.788808616558892e-06","0.0035117(78)","","","",""
"8d5/2","5f5/2","0.3038751","0.0002429","0.30388(24)","3743.8461","0.0396","3743.85(4)","594.2269","0.950168","5.9423(95)E+02","0.0002791094154054838","5.25954184062437e-07","0.00027911(53)","","","",""
"8d5/2","5f7/2","1.3589679","0.0010682","1.3590(11)","3743.8461","0.0396","3743.85(4)","11884.4888","18.687127","1.1884(19)E+04","0.005582164807896814","1.0354014813485829e-05","0.005582(10)","","","",""
"8d5/2","6f5/2","0.9621436","0.0008139","0.96214(81)","7524.9641","0.1602","7525.0(2)","733.6392","1.242089","7.336(12)E+02","0.00034459161340523486","6.77019282543981e-07","0.00034459(68)","","","",""
"8d5/2","6f7/2","4.3028323","0.0035874","4.3028(36)","7524.9641","0.1602","7525.0(2)","14672.7529","24.484157","1.4673(24)E+04","0.006891817252438216","1.3331200775566911e-05","0.006892(13)","","","",""
"8d5/2","7f5/2","4.2437203","0.0031851","4.2437(32)","19241.1298","1.0471","19241(1)","853.7247","1.289074","8.537(13)E+02","0.00040099596079483016","7.255360520901753e-07","0.00040100(73)","","","",""
"8d5/2","7f7/2","18.9784820","0.0139920","18.978(14)","19241.1298","1.0471","19241(1)","17074.4723","25.330379","1.7074(25)E+04","0.008019908958554544","1.4259072470269757e-05","0.008020(14)","","","",""
"9d3/2","3p1/2","0.2899564","0.0005121","0.28996(51)","432.2616","0.0004","432.2616(4)","527269.6587","1862.451493","5.273(19)E+05","0.35367257151677256","0.0008180239968519956","0.35367(82)","","","",""
"9d3/2","3p3/2","0.1294277","0.0002306","0.12943(23)","432.5831","0.0004","432.5831(4)","104822.1430","373.521164","1.0482(37)E+05","0.07031073431168534","0.00024968138691436786","0.07031(25)","","","",""
"9d3/2","4p1/2","0.7466782","0.0004677","0.74668(47)","1017.9858","0.0029","1017.986(3)","267700.4704","335.369337","2.6770(34)E+05","0.17956336423910582","0.0002952773941845731","0.17956(30)","","","",""
"9d3/2","4p3/2","0.3335500","0.0002108","0.33355(21)","1018.5654","0.0029","1018.565(3)","53328.8795","67.408128","5.3329(67)E+04","0.035770998059715196","6.38059272614798e-05","0.035771(64)","","","",""
"9d3/2","5p1/2","1.5259942","0.0007630","1.52599(76)","1980.2255","0.0111","1980.23(1)","151903.9811","151.926001","1.5190(15)E+05","0.10189145296181733","0.00016093498685154013","0.10189(16)","","","",""
"9d3/2","5p3/2","0.6819798","0.0003410","0.68198(34)","1981.1945","0.0111","1981.19(1)","30294.8632","30.300041","3.0295(30)E+04","0.020320649974193618","3.3129387632085306e-05","0.020321(33)","","","",""
"9d3/2","6p1/2","2.9560963","0.0014780","2.9561(15)","3579.1109","0.0362","3579.11(4)","96542.6051","96.583973","9.6543(97)E+04","0.06475713297908617","0.00010380398197635947","0.06476(10)","","","",""
"9d3/2","6p3/2","1.3215863","0.0006608","1.32159(66)","3580.7641","0.0363","3580.76(4)","19269.5346","19.278627","1.9270(19)E+04","0.012925276009616085","2.1133366977144835e-05","0.012925(21)","","","",""
"9d3/2","7p1/2","5.9760978","0.0029880","5.9761(30)","6451.0718","0.1177","6451.1(1)","67382.4926","67.482268","6.7382(67)E+04","0.04519763090674282","7.302730653513264e-05","0.045198(73)","","","",""
"9d3/2","7p3/2","2.6727658","0.0013364","2.6728(13)","6454.1946","0.1178","6454.2(1)","13458.6954","13.479035","1.3459(13)E+04","0.009027584514143688","1.4787635152427392e-05","0.009028(15)","","","",""
"9d3/2","8p1/2","14.2862090","0.0071431","14.2862(71)","12626.9003","0.4510","12626.9(5)","51351.2542","51.645126","5.1351(52)E+04","0.03444448172977291","5.596662798512211e-05","0.034444(56)","","","",""
"9d3/2","8p3/2","6.3929697","0.0031965","6.3930(32)","12634.7177","0.4515","12634.7(5)","10263.9844","10.322850","1.0264(10)E+04","0.006884693028069943","1.1304046100669605e-05","0.006885(11)","","","",""
"9d3/2","9p1/2","58.0615300","0.0462970","58.062(46)","33803.0835","2.2967","33803(2)","44209.4704","71.076880","4.4209(71)E+04","0.029654042893622286","6.02625930351601e-05","0.029654(60)","","","",""
"9d3/2","9p3/2","26.0182350","0.0209180","26.018(21)","33840.9475","2.3018","33841(2)","8847.8028","14.340922","8.848(14)E+03","0.005934771938111606","1.2298374473693755e-05","0.005935(12)","","","",""
"9d3/2","4f5/2","0.2463126","0.0004171","0.24631(42)","1817.0618","0.0093","1817.062(9)","5122.3759","17.348403","5.122(17)E+03","0.0034358962626687166","1.2431016844810733e-05","0.003436(12)","","","",""
